,ROUTE_ID,노선명,순번,NODE_ID,ARS_ID,정류소명,X좌표,Y좌표
0,121900012,서초15,1,121900003,22227,롯데캐슬헤론아파트,126.9852046016,37.4972742389
1,121900007,서초09,1,121900005,22343,헌인가구단지,127.086699,37.459688
2,121900005,서초03,1,121900007,22345,교대역5번출구,127.0147370359,37.4937995917
3,121900006,서초11,1,121900008,22267,예술의전당,127.013341,37.48042
4,121900003,서초10,1,121900011,22380,서초구민체육센터,126.990307,37.498382
5,121900009,서초01,1,121900114,22567,잠원역,127.0115251789,37.5128516004
6,101000005,심야A21,1,100000365,1037,동대문역.흥인지문,127.0124191046,37.5721524474
7,100100130,1017,1,110000380,11482,삼화상운차고지,127.0529460051,37.6260862831
8,100100155,1140,1,110000380,11482,삼화상운차고지,127.0529460051,37.6260862831
9,100900004,종로07,1,100900220,1617,성균관대운동장,126.99237,37.587863
10,119900023,동작05-1,1,119000022,20108,대방역,126.926363433,37.5125881335
11,119900022,동작05,1,119000022,20108,대방역,126.926363433,37.5125881335
12,100100246,4432,1,122000241,23345,래미안블레스티지아파트,127.063217,37.480651
13,100100075,472,1,122000241,23345,래미안블레스티지아파트,127.063217,37.480651
14,100100068,420,1,122000246,23350,개포자이프레지던스,127.069256,37.483766
15,100100387,8774,1,111000945,12478,선진운수종점,126.909608,37.614378
16,100100347,7613,1,111000945,12478,선진운수종점,126.909608,37.614378
17,119900003,서초05,1,119000288,20016,정금마을.방배경찰서,126.9826144422,37.4942338943
18,119900002,서초06,1,119000288,20016,정금마을.방배경찰서,126.9826144422,37.4942338943
19,119900005,서초16,1,119000288,20016,정금마을.방배경찰서,126.9826144422,37.4942338943
20,113000005,서울06출근,1,234000056,78103,오포베르빌아파트,127.176268318,37.3455333029
21,100100313,6638,1,213000506,38067,세풍운수종점,126.8688211274,37.4905677439
22,100100298,6616,1,213000506,38067,세풍운수종점,126.8688211274,37.4905677439
23,100100293,6713,1,213000505,38073,세풍운수종점,126.8688129329,37.4906573792
24,100100437,771,1,219001178,36350,대화동종점,126.759705486,37.6863682702
25,100100359,7728,1,219001178,36350,대화동종점,126.759705486,37.6863682702
26,100100440,700,1,219001178,36350,대화동종점,126.759705486,37.6863682702
27,100100511,760,1,219001178,36350,대화동종점,126.759705486,37.6863682702
28,118900007,영등포08,1,118900195,19990,영등포푸르지오후문,126.904886,37.513267
29,121900016,서초18,1,220000018,37500,선바위역1번출구,127.0008807475,37.4514071547
30,109000002,서울05출근,1,235000078,68131,율정마을7.8단지,127.0985695021,37.8294400612
31,111000023,서울08출근,1,218000974,35715,화정역3호선,126.8328095925,37.6344498096
32,100100064,406,1,122000344,23458,구룡마을,127.064041,37.478975
33,100100500,4312,1,122000344,23458,구룡마을,127.064041,37.478975
34,100100253,5516,1,120000452,21841,신림2동차고지,126.938321,37.470982
35,100100250,5511,1,120000452,21841,신림2동차고지,126.938321,37.470982
36,100100094,641,1,118000268,19359,문래동시점,126.886709,37.515548
37,114000003,8671,1,118000268,19359,문래동시점,126.886709,37.515548
38,100100303,6625,1,118000268,19359,문래동시점,126.886709,37.515548
39,100100538,6018,1,116000576,17775,신도림역,126.887724,37.508551
40,118900001,영등포04,1,118900002,19502,대림역5번출구,126.8949855085,37.4941881707
41,118900005,영등포03,1,118900003,19503,현대2.3차아파트,126.8962827493,37.5317408698
42,118900004,영등포02,1,118900004,19504,한국환경수도연구원,126.8895618243,37.5439176005
43,118900006,영등포05,1,118900110,19862,당산역,126.9010480642,37.5330028905
44,100100272,5615,1,120000447,21363,보성운수차고지맞은편,126.9192632133,37.4646708176
45,100100218,3220,1,123000171,24261,송파레미니스후문,127.135317,37.506195
46,100100226,3414,1,123000171,24261,송파레미니스후문,127.135317,37.506195
47,100100215,3216,1,123000171,24261,송파레미니스후문,127.135317,37.506195
48,100100247,4433,1,122000128,23231,대치역7번출구.선경아파트,127.06408,37.492458
49,100100352,7720,1,111000060,12148,선진운수종점,126.910862,37.613895
50,112000003,8773출근,1,111000060,12148,선진운수종점,126.910862,37.613895
51,100100117,752,1,111000060,12148,선진운수종점,126.910862,37.613895
52,112000007,8773퇴근,1,111000060,12148,선진운수종점,126.910862,37.613895
53,100100341,7022,1,111000060,12148,선진운수종점,126.910862,37.613895
54,100100116,742,1,111000060,12148,선진운수종점,126.910862,37.613895
55,109900002,도봉07,1,109900006,10502,도봉여성센터,127.0302537587,37.6628827003
56,109900008,도봉04,1,109900007,10504,동익아파트,127.0252305774,37.6506949897
57,109900007,도봉03,1,109900104,10505,꽃동네,127.022498822,37.6527572122
58,109900003,도봉06,1,109900114,10503,한일병원,127.0284574972,37.645868972
59,109900004,도봉05,1,109900114,10503,한일병원,127.0284574972,37.645868972
60,111900006,은평07,1,111900009,12792,삼성래미안아파트,126.937962,37.611396
61,111900003,은평02,1,111900057,12504,상신초교.두산.한신아파트,126.9060257766,37.5995007546
62,111900014,은평03-1,1,111900058,12503,12번지건영아파트,126.9139681277,37.6292661384
63,111900007,은평06,1,111900063,12554,불광동팀수양관,126.9337169448,37.6225815388
64,111900004,은평04,1,111900111,12502,경향파크아파트,126.9064058814,37.6098126903
65,111900005,은평05,1,111900129,12811,힐스테이트302동앞,126.9253747237,37.5883424842
66,111900011,은평08-1,1,111900129,12811,힐스테이트302동앞,126.9253747237,37.5883424842
67,111900012,은평08-2,1,111900129,12811,힐스테이트302동앞,126.9253747237,37.5883424842
68,115900001,강서04,1,115900022,16500,염창역1번출구.강서평생학습관,126.8737556441,37.5472979883
69,115900007,강서07,1,115900023,16498,생태공원,126.818551,37.583442
70,115900003,강서02,1,115900080,16734,남부시장,126.8578070724,37.5325361304
71,115900004,강서03,1,115900089,16637,약수터,126.851516,37.538286
72,121900001,서초21,1,121900002,22100,한국소비자원,127.043825,37.466093
73,100100211,2415,1,104000096,5189,신자초등학교앞,127.074911,37.530442
74,100100198,2221,1,104000096,5189,신자초등학교앞,127.074911,37.530442
75,104900004,광진05,1,104000096,5189,신자초등학교앞,127.074911,37.530442
76,100100199,2222,1,104000097,5190,자양미소약국.자양골목시장,127.0768712862,37.5327003382
77,100100578,3321,1,124000001,25101,강동공영차고지,127.173885,37.564066
78,100100591,N30,1,124000001,25101,강동공영차고지,127.173885,37.564066
79,100100056,341,1,124000001,25101,강동공영차고지,127.173885,37.564066
80,104000011,N31,1,124000001,25101,강동공영차고지,127.173885,37.564066
81,104900001,광진04,1,104900128,5511,중곡아파트.기점,127.078165,37.566876
82,100100033,160,1,109000406,10340,도봉산역광역환승센터,127.0443522431,37.6899483575
83,100100019,140,1,109000406,10340,도봉산역광역환승센터,127.0443522431,37.6899483575
84,100100592,N16,1,109000406,10340,도봉산역광역환승센터,127.0443522431,37.6899483575
85,109000004,서울05퇴근,1,109000406,10340,도봉산역광역환승센터,127.0443522431,37.6899483575
86,100100029,150,1,109000406,10340,도봉산역광역환승센터,127.0443522431,37.6899483575
87,100000024,새벽A160,1,109000406,10340,도봉산역광역환승센터,127.0443522431,37.6899483575
88,100100609,4425,1,205000233,49089,상대원차고지,127.1791506668,37.4356066862
89,100100053,303,1,205000233,49089,상대원차고지,127.1791506668,37.4356066862
90,100100052,302,1,205000233,49089,상대원차고지,127.1791506668,37.4356066862
91,113000004,9401-1,1,206000245,47017,푸른마을,127.123180511,37.3698933971
92,100100507,6009,1,123000299,24390,가락1동주민센터,127.1098466383,37.4962977643
93,100100137,1119,1,108000106,9194,강북청소년센터,127.0068382647,37.6456670533
94,100100009,104,1,108000106,9194,강북청소년센터,127.0068382647,37.6456670533
95,100100142,1126,1,108000106,9194,강북청소년센터,127.0068382647,37.6456670533
96,100100010,105,1,110000399,11502,7단지영업소,127.0637357104,37.6602778615
97,110000004,8146,1,110000399,11502,7단지영업소,127.0637357104,37.6602778615
98,100100025,146,1,110000399,11502,7단지영업소,127.0637357104,37.6602778615
99,111000010,7734,1,111001113,12470,진관공영차고지,126.908325,37.646847
100,100100107,704,1,111001113,12470,진관공영차고지,126.908325,37.646847
101,111000028,709,1,111001113,12470,진관공영차고지,126.908325,37.646847
102,100100048,272,1,106000089,7183,방약국앞,127.0858494168,37.5757745627
103,100100203,2230,1,106000089,7183,방약국앞,127.0858494168,37.5757745627
104,100100191,2112,1,106000091,7185,중곡초등학교,127.084205,37.572917
105,100100204,2233,1,106000091,7185,중곡초등학교,127.084205,37.572917
106,100100194,2211,1,106000092,7186,중곡초등학교,127.0841787922,37.5731508875
107,100100342,7024,1,112000196,13279,봉원사,126.946105,37.570102
108,112000005,7716,1,112000202,13285,서부운수기점,126.910257,37.581632
109,124000008,7719,1,112000202,13285,서부운수기점,126.910257,37.581632
110,100100112,721,1,112000202,13285,서부운수기점,126.910257,37.581632
111,100100338,7018,1,112000202,13285,서부운수기점,126.910257,37.581632
112,109000006,서울10퇴근,1,109000002,10002,도봉산역,127.0457253227,37.6885817356
113,111000016,N75,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
114,100100525,8772,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
115,100100353,7722,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
116,100100344,7211,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
117,111000014,761,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
118,100100354,7723,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
119,123000011,708,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
120,100100111,720,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
121,100100587,705,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
122,123000010,741,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
123,100100103,701,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
124,100100291,6511,1,114000124,15227,정랑고개.양천벤처타운,126.8503821304,37.5115773183
125,100100290,6411,1,114000124,15227,정랑고개.양천벤처타운,126.8503821304,37.5115773183
126,100100151,1136,1,110000384,11486,월계동진아교통,127.06447,37.627618
127,100100148,1132,1,110000384,11486,월계동진아교통,127.06447,37.627618
128,100100150,1135,1,110000384,11486,월계동진아교통,127.06447,37.627618
129,100100179,1222,1,110000384,11486,월계동진아교통,127.06447,37.627618
130,100100026,147,1,110000384,11486,월계동진아교통,127.06447,37.627618
131,100100037,172,1,110000387,11489,한성여객종점,127.070635,37.637536
132,100100153,1138,1,110000389,11491,흥안운수상계4동종점,127.0822757357,37.6708342206
133,100100154,1139,1,110000389,11491,흥안운수상계4동종점,127.0822757357,37.6708342206
134,100100181,1224,1,110000389,11491,흥안운수상계4동종점,127.0822757357,37.6708342206
135,124000006,6200,1,227500083,65111,황산,127.1849817067,37.5501375465
136,103000001,8441,1,122000305,23412,은곡마을.LH이편한세상,127.102535,37.465344
137,107900007,성북08,1,107900284,8453,신안APT.길음초등학교,127.0164202375,37.6142243316
138,107900006,성북09,1,107900284,8453,신안APT.길음초등학교,127.0164202375,37.6142243316
139,107900010,성북14-1,1,107900298,8568,북서울꿈의숲,127.0451511821,37.6199450324
140,108900014,서대문15,1,111901147,13956,증산역(증산2교),126.911353,37.583707
141,121900011,서초07,1,121900335,22837,내방역8번출구,126.9951881564,37.4883288328
142,107000006,서울01출근,1,233001614,77101,한신더휴,127.1238373827,37.186462065
143,122000004,N6701,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
144,100100573,6702,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
145,100100422,6015,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
146,124000014,6007,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
147,100100415,6004,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
148,100100416,6005,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
149,122000006,N6703,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
150,100100570,6705A,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
151,100100572,6703,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
152,100100413,6002,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
153,100100420,6013,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
154,100100567,6701,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
155,100100414,6003,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
156,100100533,6017,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
157,100100412,6001,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
158,124000016,N6000,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
159,115000006,6019,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
160,107900018,성북10,1,107900303,8452,장위중학교,127.0405010899,37.6119090424
161,107900001,성북13,1,107900304,8451,동방주택,127.0437263808,37.6165854246
162,116900012,구로06,1,116900240,17972,개봉역,126.8587648964,37.4950163829
163,107900009,성북22,1,107900326,8846,세계문화유산정릉,127.009674,37.601537
164,116900011,구로04,1,116900249,17961,천왕이펜하우스5단지입구,126.8421807801,37.4794432441
165,116900005,구로14,1,116900249,17961,천왕이펜하우스5단지입구,126.8421807801,37.4794432441
166,116900009,구로05,1,116900262,17409,오류중학교,126.846905,37.50797
167,108900010,도봉02,1,108900216,9500,우이동,127.0122904688,37.6634309704
168,110900002,노원11,1,110900001,11511,수락현대아파트,127.0602823906,37.6746356354
169,110900006,노원09,1,110900002,11512,서울특별시기술교육원북부캠퍼스,127.0571172663,37.6421605433
170,110900007,노원08,1,110900003,11513,상계8동주민센터,127.051943,37.666974
171,110900003,노원05,1,110900004,11514,온곡초등학교,127.0664537758,37.6667154619
172,103900010,성동13,1,103900217,4847,옥수역5.6번출구.한강버스선착장,127.017002,37.541854
173,100000020,청와대A01,1,100000419,1280,경복궁역(효자로입구),126.974305,37.576715
174,123900001,송파01,1,123900007,24511,송파호반베르디움더퍼스트,127.140918,37.50685
175,103900012,성동03-2,1,103900269,4884,왕십리풍림아이원아파트102동,127.026382,37.559993
176,100100287,5713,1,209000202,10195,비산체육공원,126.9506448647,37.4105402714
177,100100282,5626,1,209000202,10195,비산체육공원,126.9506448647,37.4105402714
178,100100281,5625,1,209000202,10195,비산체육공원,126.9506448647,37.4105402714
179,112900002,서대문12,1,112900261,13946,동원베네스트주차장.두산위브입구,126.944217,37.599114
180,123000015,한강버스(여의도),1,115000952,7,한강버스.마곡선착장,126.84404,37.5751
181,111900015,은평03-2,1,111901153,12557,은평성모병원,126.915263,37.633821
182,100100104,702A,1,218000429,57045,선진운수원당차고지.원신4통입구,126.8505010682,37.6703681118
183,100100105,702B,1,218000429,57045,선진운수원당차고지.원신4통입구,126.8505010682,37.6703681118
184,100100307,6630,1,115000916,16156,영인운수.차고지,126.8179353333,37.5453351183
185,100100497,653,1,115000916,16156,영인운수.차고지,126.8179353333,37.5453351183
186,113000006,마포순환열차버스,1,113000519,14638,서울월드컵경기장(마포농수산물시장),126.89647,37.566631
187,124900002,강동01,1,124000488,25601,고덕온빛채아파트,127.170216,37.563645
188,123000016,한강버스(마곡),1,118000622,5,한강버스.여의도선착장,126.934607,37.52901
189,117900012,금천11-1,1,117900227,18756,서울시립금천청소년센터,126.915964,37.448241
190,100000026,청계A01,1,101000338,2247,청계광장,126.978207,37.569011
191,123900003,송파03,1,122000755,23548,수서역,127.100588,37.488469
192,123900002,송파02,1,227000370,28604,하남시위례도서관,127.1479321127,37.4815978786
193,103000004,한강02,1,122000756,23451,한강버스압구정선착장A,127.019564,37.527273
194,109000003,서울10출근,1,207000616,61110,현대힐스테이트아파트,127.0410542996,37.7551938847
195,116900002,구로12,1,116900281,17504,개봉역.림괄아파트,126.8586839524,37.4938820371
196,115900008,강서05-1,1,115900245,16532,다솔마을,126.816664,37.555154
197,100100017,120,1,108000382,9255,영신여객차고지(우이동종점),127.011523,37.662868
198,100100014,109,1,108000382,9255,영신여객차고지(우이동종점),127.011523,37.662868
199,108000002,1167,1,108000382,9255,영신여객차고지(우이동종점),127.011523,37.662868
200,108900012,강북12,1,108000367,9307,삼각산119안전센터,127.015178,37.619548
201,103900001,성동09,1,103900150,4505,옥수역.한강버스선착장,127.016845,37.541382
202,108900013,강북08,1,108900250,9920,두산위브아파트,127.0154198988,37.6190948303
203,100100389,9401,1,206000498,7476,구미동차고지앞,127.1060443196,37.342266288
204,100100392,9408,1,206000498,7476,구미동차고지앞,127.1060443196,37.342266288
205,107000005,9409,1,206000335,47172,구미동차고지,127.105827697,37.3419829277
206,110900005,노원03,1,110000183,11283,석계역1번출구.A,127.065197,37.61493
207,109900011,노원14,1,110000191,11291,청백아파트1단지,127.052187,37.635412
208,109900010,노원15,1,110000191,11291,청백아파트1단지,127.052187,37.635412
209,100100146,1130,1,110000191,11291,청백아파트1단지,127.052187,37.635412
210,111000022,707,1,219000679,36349,가좌동종점,126.7222248891,37.6948510445
211,100100400,9707,1,219000679,36349,가좌동종점,126.7222248891,37.6948510445
212,100900012,서대문08,1,100000180,1278,상명대정문,126.955143,37.601417
213,111000021,서울04출근,1,218000689,35205,도래울마을1단지,126.8738197594,37.6370785516
214,110000007,서울09출근,1,207000465,61101,민락교,127.1177790331,37.7470930126
215,110900009,노원02,1,207000477,61504,수락리버시티1단지정문,127.0531388583,37.6902369173
216,111000020,서울03출근,1,229001344,63638,책향기마을10단지11단지,126.7191818857,37.7244442809
217,110900004,노원01,1,110900074,11577,보람사거리,127.0670671762,37.6643687096
218,112900010,서대문01,1,112900002,13510,삼성빌라,126.933839,37.5956
219,112900015,서대문02소,1,112900003,13509,뜨란채아파트101동,126.9587733457,37.565837009
220,112900011,서대문04,1,112900004,13508,궁동근린공원입구,126.9241991219,37.5695765271
221,112900007,서대문06,1,112900005,13506,두산아파트,126.949261098,37.5591201611
222,112900013,서대문09소,1,112900007,13503,풍진베이스타운.안산자락길입구,126.943324,37.582426
223,112900006,서대문11,1,112900116,13501,홍은동국민주택,126.949851,37.605675
224,112900005,서대문13,1,112900116,13501,홍은동국민주택,126.949851,37.605675
225,112900004,서대문03,1,112900141,13891,홍은2동주민센터,126.9344518005,37.5804137793
226,112900014,서대문02대,1,112900157,13934,뜨란채아파트101동,126.958513127,37.5659098551
227,112900009,서대문05,1,112900180,13507,북아현삼거리,126.9529748039,37.5648050703
228,112900012,서대문09대,1,112900199,13589,가산빌라,126.9360670682,37.584882269
229,112900003,서대문07,1,112900205,13505,개미마을,126.9539148251,37.589797675
230,112900001,서대문10,1,112900218,13502,백련사,126.9285294071,37.5848355947
231,112900008,서대문14,1,112900227,13500,정원슈퍼,126.9317244197,37.5864360186
232,113900005,마포02,1,113900112,14765,청암대,126.9478810865,37.5358265963
233,113900013,마포08,1,113900215,14987,월드컵파크7단지,126.879876,37.580411
234,113900014,마포15,1,113900215,14987,월드컵파크7단지,126.879876,37.580411
235,113900004,마포11,1,113900230,14989,신촌역,126.935896,37.554288
236,113900003,마포12,1,113900230,14989,신촌역,126.935896,37.554288
237,113900008,마포10,1,113900230,14989,신촌역,126.935896,37.554288
238,113900007,마포13,1,113900249,14979,신촌역,126.9359751517,37.5546992456
239,113900009,마포16,1,113900260,14492,마포16번종점,126.8988594191,37.5608656017
240,113900015,마포09,1,113900284,14495,망원유수지.마포구민체육센터,126.8985925441,37.5564968722
241,113900010,마포07,1,113900285,14496,양화진성지,126.9119307997,37.5456403732
242,114900002,양천02,1,114900082,15501,강서보건소.9호선등촌역,126.8680475339,37.5490380694
243,114900001,양천01,1,114900082,15501,강서보건소.9호선등촌역,126.8680475339,37.5490380694
244,114900003,양천03,1,114900097,15596,신정이펜하우스1단지,126.828095,37.515057
245,113900017,마포18-1,1,113900315,14612,상암월드컵파크6.7단지,126.8806237964,37.5810587094
246,113900016,마포18,1,113900315,14612,상암월드컵파크6.7단지,126.8806237964,37.5810587094
247,117900010,금천11,1,117900193,18857,산기슭공원,126.906723,37.463855
248,116900004,구로11,1,116900094,17474,대림역4번출구,126.894201,37.494421
249,116900003,구로10,1,116900094,17474,대림역4번출구,126.894201,37.494421
250,116900007,구로09,1,116900095,17475,동아1차아파트105동,126.882003406,37.5100830194
251,116900016,구로15,1,116900096,17476,오류동역.시장입구,126.843812,37.493467
252,116900013,구로01,1,116900097,17479,개봉역,126.8581281453,37.495033642
253,116900010,구로03,1,116900106,17477,개봉한진아파트.기점,126.8520772506,37.4860467262
254,116900015,구로08,1,116900107,17478,개봉역,126.8586855509,37.4951118049
255,116900014,구로02,1,116900107,17478,개봉역,126.8586855509,37.4951118049
256,116900001,구로13,1,116900122,17960,구로1동주민센터.연예인APT,126.8761587458,37.4929561503
257,107900008,성북01,1,107900246,8460,한신113동앞,127.0085997586,37.5943426813
258,107900002,성북03,1,107900248,8458,삼선푸르지오APT앞,127.013573,37.585159
259,107900003,성북02,1,107900256,8459,한성대정문,127.0112286496,37.5825625217
260,116900008,영등포01,1,116900161,17909,신도림역2번출구,126.891884,37.507635
261,107900011,성북05,1,107900272,8456,정릉2동주민센터,127.0110779295,37.6046085645
262,107900012,성북06,1,107900273,8455,산림초소,126.9979440805,37.6139199881
263,107900013,성북07,1,107900278,8454,정릉4동종점,127.0101775182,37.6129436918
264,107900005,성북04,1,107900280,8457,성신여대입구역3번출구,127.0164516544,37.5922918719
265,100100145,1129,1,110000100,11200,상계현대2차아파트,127.0509549057,37.6717178437
266,100100332,6715,1,114000190,15293,신월동우성상가,126.833838,37.52179
267,100100302,6624,1,114000197,15301,서울과학수사연구소.고강동종점,126.8257794501,37.5234552209
268,114900004,관악11,1,120000412,21851,봉천역,126.9417119782,37.4833341181
269,124000013,6103,1,122000723,23801,코엑스도심공항,127.058892,37.509275
270,100100574,541,1,225000180,40619,군포공영차고지,126.9253683059,37.3319224125
271,100100279,5623,1,225000180,40619,군포공영차고지,126.9253683059,37.3319224125
272,100100083,540,1,225000180,40619,군포공영차고지,126.9253683059,37.3319224125
273,100100265,5531,1,225000180,40619,군포공영차고지,126.9253683059,37.3319224125
274,100100264,5530,1,225000180,40619,군포공영차고지,126.9253683059,37.3319224125
275,100100251,5513,1,120000173,21275,제2공학관,126.9520772668,37.4487952024
276,100100423,6016,1,121000521,22813,서울교육대앞,127.014509,37.487895
277,100100030,151,1,108000014,9102,우이동도선사입구.북한산우이역,127.012719,37.662647
278,100100006,101,1,108000014,9102,우이동도선사입구.북한산우이역,127.012719,37.662647
279,100100032,163,1,108000014,9102,우이동도선사입구.북한산우이역,127.012719,37.662647
280,100100610,N15,1,108000016,9104,우이동성원아파트,127.013357,37.662045
281,100100118,753,1,111000299,12390,구산동사거리,126.9122339199,37.6142712329
282,100100051,301,1,123000586,24460,서울버스종점,127.1369279275,37.4806082049
283,100100612,3426,1,123000586,24460,서울버스종점,127.1369279275,37.4806082049
284,100100062,401,1,123000586,24460,서울버스종점,127.1369279275,37.4806082049
285,109900005,도봉09,1,109000179,10265,창동역1번출구(도봉방면),127.0499897686,37.6539743778
286,109900006,도봉08,1,109000179,10265,창동역1번출구(도봉방면),127.0499897686,37.6539743778
287,110000008,서울09퇴근,1,110000111,11211,노원역1번출구,127.063365,37.656202
288,115000010,N64,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
289,100100318,6645,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
290,115000012,6633,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
291,100100316,6642,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
292,115000014,6611,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
293,100100320,6647,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
294,100100586,N26,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
295,100100309,6632,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
296,100100086,601,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
297,100100308,6631,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
298,100100090,605,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
299,107000008,422,1,206000498,7476,구미동차고지앞,127.1060443196,37.342266288
300,117900008,금천01,1,117900113,18511,독산역,126.889226261,37.4670001721
301,117900006,금천02,1,117900119,18504,벽산3단지,126.917506,37.453382
302,117900001,금천05,1,117900120,18502,독산한신코아.한신아파트,126.8877099959,37.4565792288
303,117900007,금천07,1,117900121,18501,시흥1동공영주차장.금천노인종합복지관,126.897101,37.451425
304,117900004,금천06,1,117900121,18501,시흥1동공영주차장.금천노인종합복지관,126.897101,37.451425
305,100100478,3317,1,123000198,24288,남한산성입구,127.157155,37.490972
306,124000010,8331,1,123000209,24299,마천사거리,127.1466290856,37.4985293494
307,122900003,강남01,1,122000337,23449,일원동한솔아파트,127.079314,37.482544
308,100100223,3411,1,124000344,25341,강동공영차고지,127.174627,37.564251
309,100100212,3212,1,124000344,25341,강동공영차고지,127.174627,37.564251
310,124000038,342,1,124000344,25341,강동공영차고지,127.174627,37.564251
311,124900001,강동05,1,124000344,25341,강동공영차고지,127.174627,37.564251
312,100100498,3318,1,124000344,25341,강동공영차고지,127.174627,37.564251
313,100100225,3413,1,124000344,25341,강동공영차고지,127.174627,37.564251
314,100100611,2312,1,124000344,25341,강동공영차고지,127.174627,37.564251
315,124000039,3323,1,124000344,25341,강동공영차고지,127.174627,37.564251
316,100100055,340,1,124000344,25341,강동공영차고지,127.174627,37.564251
317,100100224,3412,1,124000344,25341,강동공영차고지,127.174627,37.564251
318,100100061,370,1,124000344,25341,강동공영차고지,127.174627,37.564251
319,104000013,3324,1,124000344,25341,강동공영차고지,127.174627,37.564251
320,117900005,금천08,1,117900130,18856,난곡중학교,126.911018,37.477083
321,117900003,금천03,1,117900140,18503,가산디지털단지역,126.882956,37.481315
322,100100297,6614,1,114000271,15378,양천공영차고지,126.837646,37.508701
323,100100294,6514,1,114000271,15378,양천공영차고지,126.837646,37.508701
324,116000001,8552,1,120000109,21211,신림복지관앞,126.9196773902,37.4652824875
325,111000025,서울04퇴근,1,115000039,16135,가양역7번출구.마포중고교,126.8542038866,37.5589275113
326,100100358,7727,1,219000698,36299,설문동,126.7906902109,37.7163063837
327,103900014,성동15,1,103900142,4502,대우아파트관리실,127.019985,37.546215
328,103900009,성동12,1,103900150,4505,옥수역.한강버스선착장,127.016845,37.541382
329,102900004,용산03,1,102900010,3500,하얏트호텔,126.9969932623,37.5406603781
330,103900004,성동02,1,103900211,4836,청계현대아파트,127.0430256561,37.5701654913
331,106900001,중랑01,1,106900019,7501,중화동종점,127.082531829,37.6000603766
332,106900002,중랑02,1,106900021,7500,진로아파트앞.종점,127.1019812378,37.5876453629
333,108900004,강북09,1,108900004,9893,현대백화점.E마트.빅토리아호텔,127.0305163924,37.6104099192
334,108900001,강북11,1,108900004,9893,현대백화점.E마트.빅토리아호텔,127.0305163924,37.6104099192
335,108900007,강북06,1,108900017,9873,강북보건소앞.번2동주민센터,127.0376226365,37.6316563508
336,108900002,강북02,1,108900022,9505,본원정사,127.0063793815,37.6381013089
337,108900006,강북01,1,108900151,9506,아카데미하우스.통일교육원,127.0020125009,37.6420400906
338,108900003,강북03,1,108900152,9504,빨래골,127.010183,37.627439
339,108900005,강북04,1,108900153,9503,영암마트,127.0303510091,37.6289011321
340,108900008,강북05,1,108900154,9502,번동초교.솔그린APT.하나은행,127.0395643313,37.6289921152
341,108900009,강북10,1,108900158,9501,미송경로당,127.0127201301,37.6241772665
342,100000027,서대문A01,1,112000118,13201,서대문문화체육회관입구,126.9353906921,37.5814081994
343,100100349,7713,1,112000122,13205,연희파크푸르지오앞,126.9280833227,37.5757480189
344,119900021,동작12,1,119900068,20521,상도4동성문교회.상도어울마당,126.940108,37.499156
345,100100081,506,1,120000043,21144,신성초등학교,126.937427,37.471078
346,119900020,동작03,1,119900073,20513,신대방삼거리역,126.9281819736,37.4999673048
